filename, Amanita Vaginata Var - Vaginata, Amanita brunneitoxicaria, Amanita phalloides-, Amanita princeps Corner - Bas, Chlorophyllum molybdites, Lactarius glaucescens, Lentinus polychrous Berk, Lentinus squarrosulas Mont, Macrolepiota gracilenta, Mycoamaranthus cambodgensis, Pleurotus pulmonarius, Schizophylllum commune, Scleroderma sinnamariense
IMG_20230131_110632_Burst20_jpg.rf.d8804aeadd1b4f1ded95b41c32245080.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230207_120410_Burst10_jpg.rf.d8afbf81d46fe50afd5b55f057eafc8b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_084459_Burst04_jpg.rf.d8929e07c6a3380426574f81463901cd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_102128_Burst02_jpg.rf.d8b27b741170f771ee127f931d2a8156.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230201_133718_Burst07_jpg.rf.d89867c45e20e8ac440b7d41c6285c28.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_20230131_110643_Burst13_jpg.rf.d8b0c7789b8c75fd78a20164da60a953.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230205_201401_Burst17_jpg.rf.d8c48ee3fee1da2137c9a237865b79f5.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114518_Burst19_jpg.rf.d8c30d2c22ac4fecfbf4cd5a172fedd8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230131_084516_Burst05_jpg.rf.d8e002f27aed33923fefb4140cdaf8e3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230206_115018_Burst10_jpg.rf.d8eaeb58701536600e7c637bff4f93bc.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100543_Burst17_jpg.rf.d8c7e85d8bf6ef521303486f7feaf85d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_201509_Burst19_jpg.rf.d8f012e85e0354058182d9d1f91562be.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_114823_Burst10-Copy-2-_jpg.rf.d8ed894af605742042f583edcb4ab2e2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_201509_Burst20_jpg.rf.d8e1153b5483add56dba1520f07b0aba.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_114847_Burst05_jpg.rf.d8f19e4143a127a57b257530ac90d693.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100848_Burst15_jpg.rf.d9076859464a82c82cc375360d7de7f2.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_084633_Burst05_jpg.rf.d9162a6c4095d58494827e6f7a73bff6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230205_211031_Burst07_jpg.rf.d90e6cdc08a601bfeffdf5c34a6d9b83.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_115100_Burst02_jpg.rf.d92003e09d9e200597089b9bc5e25365.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
314890456_518445100296074_4837492718541844335_n_jpg.rf.d933f52f5c1a96a1f89e627259ba3edc.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
IMG_20230201_140800_Burst20_jpg.rf.d92ca7f532c8fb55c7bf955eb3c2eda3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114305_Burst06_jpg.rf.d946a0b318f5f4bcd28910d5da17b2d6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230207_114314_Burst08_jpg.rf.d952bd6d9d379e95681b48151d86fcef.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230207_114610_Burst01_jpg.rf.d95f1be660cf43b65b9c8aa6d33a384a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230131_110643_Burst08_jpg.rf.d9480340ab29b20787e6552b494641cc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230201_140955_Burst17_jpg.rf.d96d082cefbc63b87bd58b4e337cd9a5.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_084516_Burst13_jpg.rf.d970c048030a1b06f333473e4137b31c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230206_100428_Burst16_jpg.rf.d974290035482f2fb8fa6caef6f0a767.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_213913_Burst10_jpg.rf.d974ea30980eb7e918c5fd0ac58af039.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_101947_Burst19_jpg.rf.d974b24da05f66f0b526ac5c95f0325d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230201_141414_Burst18_jpg.rf.d9783d9a77b78e259eb83d97696f92c8.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_141020_Burst18_jpg.rf.d979073572369b1af51736f655b1d3b6.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120418_Burst12_jpg.rf.d97ea1a12d8b600656ea27686a1955f5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230206_114957_Burst07_jpg.rf.d981f6e89c708e13e48687d19f65ad39.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_103014_Burst12_jpg.rf.d98a540f6eee28bc9574d407e746436d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_201551_Burst18_jpg.rf.d98b62213306eb7d6a1381ee21cdef9d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120526_Burst10_jpg.rf.d983e78df1ac892bfe76d5f36523aad6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230205_214303_Burst09_jpg.rf.d9a0036d522381ea6bc31774e9d78edb.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114229_Burst18_jpg.rf.d9a42bcb69d194c2a47c47e3cad37ba3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230201_141543_Burst08_jpg.rf.d9ba461217f4a4113c82dcacc278fd5d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_132324_Burst04-Copy_jpg.rf.d9b8a16a443d1f47c18c57bf72e6cf93.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
istockphoto-1192870473-612x612-Copy-2-_jpg.rf.d9d1fd3561ed0422116912ff327e71a1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_132324_Burst11-Copy_jpg.rf.d9d751fa9eb6c4b7aa42bf821c3c9023.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
IMG_20230205_201456_Burst15_jpg.rf.d9ebbf642aa62e8f6f2697a065978931.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_115100_Burst09_jpg.rf.d9e454c41a6f88f3400b35c98a143944.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_133718_Burst20_jpg.rf.d9e157a7e427cf9e524884e322767659.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_20230207_114327_Burst09_jpg.rf.da0d8ed6437d60b924ca0b4483119a86.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230201_133645_Burst03_jpg.rf.da1f45366ffafa1a32c699b6467c9a46.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_20230205_201418_Burst17_jpg.rf.da265263a256c51dbf9b8d8679607220.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_211008_Burst18_jpg.rf.d9f0ffff8ddcb699b5301c34406de4e3.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
131424592_3649165065129167_4832755712583777074_n-1024x363_jpg.rf.da52142fa886c6f696978a49f577dbf2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_084554_Burst11_jpg.rf.da750d9376d4736d5867f7c374da52a1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
istockphoto-1067104146-612x612-Copy-2-_jpg.rf.da7097911c3ad5da7969521297236b40.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2-Copy-3-1-_jpg.rf.da79700c82fd8fee0ee4cc39dcafb0e7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230206_100613_Burst15_jpg.rf.da639c88fb8a6e0a6453773fddf50548.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140639_Burst06_jpg.rf.da9165b75d4738f376e202b3292b6596.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140728_Burst11_jpg.rf.da93222b5c6611cf1dec0caa1780bc70.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120535_Burst09_jpg.rf.da9dbdc4b6cf3e274cd1ec8f95a62ebc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_102214_Burst08_jpg.rf.daa562551586248a842350687979722f.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230201_134153_Burst06_jpg.rf.dabb1f3d281356df259ae304642d381b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_20230206_115015_Burst08_jpg.rf.daa07b2697f7796a5e7a3684b316926f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120402_Burst08_jpg.rf.daaa5613df2174a05b1d1917325db549.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_084650_Burst17_jpg.rf.daf37fc646bbbc8c97897672a35dce29.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_101830_Burst08_jpg.rf.dac9c7d71999930c63ebf537b5d43930.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230131_101708_Burst02_jpg.rf.daf5927bef400376ebcc1142cf3154d2.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230207_120402_Burst17_jpg.rf.daf3c15542f27244a39295845b198419.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_101947_Burst05_jpg.rf.db12f47014feb68dbef80c7cb33a27f7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230205_214303_Burst01_jpg.rf.db266677f4af468ea868601d56f653d5.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_103253_Burst04_jpg.rf.db11362eb3801c67c0595ae005a26eb4.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140951_Burst14_jpg.rf.db118b96475aa069105db33be8e81d20.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230117_210409_Burst18_jpg.rf.db2f33601f277d296c91076e681a36fc.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_085048_Burst18_jpg.rf.db328e0acbf79c794e65ec8e1a93a844.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_114529_Burst03_jpg.rf.db4335421dbee3a8a2604e83891e2818.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230207_120425_Burst16_jpg.rf.db392b9cd4b67ad990a126978cfd7270.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230207_120530_Burst16_jpg.rf.db4e9b07d276a29eb4d4512cdba66c19.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
131424592_3649165065129167_4832755712583777074_n-1024x363_jpg.rf.db6118270f379e6673b376126cf8e9bf.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_101830_Burst08_jpg.rf.db4d1defeaf19d806bf72d9fe59e59ff.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230206_114826_Burst04_jpg.rf.db469f2c86a32e45bfc706b4fa0aa0a1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_114951_Burst03_jpg.rf.db69c22293177c251f56d779d96d74a6.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_202055_Burst05_jpg.rf.db5289c7a70c298dd5ccde56f447aa81.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100813_Burst10_jpg.rf.db6ae5b559c0a45aa93dcfaa2efb7e14.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_134215_Burst14_jpg.rf.db52834de995eddb13d15de7b5198586.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
315759496_2379150165573027_128028449738220931_n_jpg.rf.db7008cc0100c3966f3734595da3af38.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230206_103253_Burst03_jpg.rf.db753a1cd914ab64ec42246e5cd74892.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114529_Burst09_jpg.rf.db74e57d5cedc658499667c1b2a404da.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230207_114331_Burst14_jpg.rf.db72d2986df5f316597d5125b75fba72.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230205_201551_Burst05_jpg.rf.db8c4ab9f4531ec015144dd6880f97a3.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114539_Burst14_jpg.rf.db98aca45534322f3c94d6739831c226.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230205_210929_Burst05_jpg.rf.db8961fc90a38968e364f95ecee235ee.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_114823_Burst17_jpg.rf.db9ba44474d249aeeb068aa86c8f8340.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_211027_Burst11_jpg.rf.dba3f238fe64ad702bf7bc2349324d90.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
6068514157_9b6e9897eb_b_jpg.rf.dbac7dc4dc4cd7de80e45f474198c40e.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230131_084558_Burst15_jpg.rf.dbb3b249f175a4fd433841471d3edc82.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_114610_Burst12_jpg.rf.dbb28d633fbacfd61eb8172b3bdd4235.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230205_212106_Burst04_jpg.rf.dbed785144fe49dddc29900de991f402.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_201401_Burst05_jpg.rf.dbc7bd1982522b3c939c125e343b00a4.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120358_Burst05_jpg.rf.dbeb0eb2571eab22732e556e1de68ac6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_084541_Burst02_jpg.rf.dc07f575750d4467ea061def76eb2392.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_084945_Burst07_jpg.rf.dc125070c52286dcfb27e0bf16208572.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230201_140659_Burst01_jpg.rf.dc122302ebbd9bb946b25b10379fc0b3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_202048_Burst01_jpg.rf.dc2cc2567992197e1f16c1245bbf96dc.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100606_Burst16_jpg.rf.dc19279c5e492a7419d89087a16321e3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140639_Burst12_jpg.rf.dc2f1dc677db7323a48848e3784fbf31.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100617_Burst11_jpg.rf.dc3b4821a92cd4b2a28779cb5832dd4b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_210949_Burst09_jpg.rf.dc3f91b3414f12ee5f5e0168ce89b0e1.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
131424592_3649165065129167_4832755712583777074_n-1024x363_jpg.rf.dc444f322189af0e1c81084bc19cc2fe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230206_103052_Burst19_jpg.rf.dc49bed782dfc744117e97b4d11ac48e.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4bc2fbdd54ffd2770510d468c5d861bc-1-_jpg.rf.dc5eebde01a2f52004ce41a8aeeacdfe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_084945_Burst01_jpg.rf.dc5824fe4334d891dcdfe8bf15d2073f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_101717_Burst09_jpg.rf.dc45d39c1ede1bbcf5202d9a85d3b17a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
90432199_2908662492512765_17583935412240384_n_jpg.rf.dc71f5fb14615b02e349755ce0f44d47.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
istockphoto-91255239-612x612_jpg.rf.dc5f3b38c8779ac4fa85729b1324df14.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_100617_Burst15_jpg.rf.dc6a957eca5f56eb6b5089f309654ccb.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_141012_Burst07_jpg.rf.dc73d182a336eecaa1408b058d139f91.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_213853_Burst07_jpg.rf.dc8fe3a6338330126b2d57c0c9b68066.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140845_Burst19_jpg.rf.dc9436badc211b70a797928351ef2458.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_120425_Burst15_jpg.rf.dcd0a240dbae55a2dd7598d9bbc72b95.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230206_100606_Burst03_jpg.rf.dc714378413d31f216b63a54b5cd12b5.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114255_Burst17_jpg.rf.dc8859f0c849ae1196504e8b561b361e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
istockphoto-1036371372-612x612-Copy-2-Copy_jpg.rf.dcd3e2c2b063468bef9985026300052a.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_110637_Burst17_jpg.rf.dc7269db444667a5bac244dc8e46ee73.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230206_114909_Burst04_jpg.rf.dc9344a66a2bb3dd8514ad57bccf165b.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1-1_png.rf.dcd8d18302678e6977c348da586e8755.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
IMG_20230206_100848_Burst09_jpg.rf.dcd96fbe50222acf967c28342cabfea7.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38555_jpg.rf.dce09cc8ebaa45945709f78521bba356.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
istockphoto-1011534418-612x612-Copy-2-_jpg.rf.dcdb5f2663d4c0a5c42822656e6ffd87.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230201_140905_Burst04_jpg.rf.dce41e288bfa265541fdc86c7aa98a1e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
d88880981a_jpg.rf.dced00b51f098dbaf3e42d223c33ab13.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230201_140909_Burst14_jpg.rf.dd039b95802f88ac1e2f30f5ab71e8a3.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_103052_Burst08_jpg.rf.dd0c207d469186ab03acf6f268d31d20.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_105957_Burst20_jpg.rf.dd167f7d5f392ef1f044215059ea580e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230207_114331_Burst08_jpg.rf.dd35fbe2a0a10557f7ad6dcf9229039a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230207_120343_Burst12_jpg.rf.dd285a991ec726ce6537267fd0a5925c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230205_201418_Burst05_jpg.rf.dd1daf4d0ed9872a952a8250cb0e5139.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230207_114648_Burst03_jpg.rf.dd395a8c4620ed0ab7969c61b55be638.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_20230205_201448_Burst17_jpg.rf.dd4fece46e7537df987fa0ca5c939144.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_084957_Burst18_jpg.rf.dd73da9531084b66cd04b53fbf04c539.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_101717_Burst06_jpg.rf.dd68b8a0080718cd2cdd6469dcd96d5b.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_20230131_110647_Burst10_jpg.rf.dd7dadd133ba69fa8f3cb80f53c94696.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230205_201456_Burst10_jpg.rf.dd80a6c28e67c8938413d004c5f24ba0.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_085048_Burst13_jpg.rf.dd88ca9e1f3c12cbb743397aaa32ca18.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230131_110637_Burst10_jpg.rf.dd8835b4bae9439b5d3dca9649a15f10.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230201_141357_Burst16_jpg.rf.dd8a696fecf7de6d005d21af9e08db0e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_114909_Burst11_jpg.rf.dd8cb7115d1f7a2423f1180f9c27a4ed.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_20230206_103108_Burst09_jpg.rf.ddb2efeacec2fb76c25af1aedf2c58e1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230205_210911_Burst14_jpg.rf.ddae69ebf06f160e6a278be9768e959f.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230131_084659_Burst19_jpg.rf.ddb9fc0917fe0efb86027f89d26af1f6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_120418_Burst04_jpg.rf.dd9263640e40118a612b4052cd140a2a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230201_134209_Burst05_jpg.rf.ddaffa25f9478fc89aa5d0b214e35c78.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_20230131_084938_Burst03_jpg.rf.dd8d575cf046218a6358d3ba6faf9784.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_120535_Burst03_jpg.rf.ddbaffe8de6d9153e5a5d47cf94be24f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230131_084459_Burst10_jpg.rf.ddd7c9ef42230523e09e76d5593959b1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_120530_Burst02_jpg.rf.ddd4b1c3d8b527d6defd4c7c6138338a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_20230207_132321_Burst05-Copy_jpg.rf.ddd3d549b3336a28ba9da4a4c23c3ed4.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
IMG_20230131_084554_Burst02_jpg.rf.dde50ca6cc4e15e0a3c31b250acb839c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_20230207_120339_Burst08_jpg.rf.dddcfd161ef39271db2023febdd8ebbe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
